Name,url,Bias
Arutz Sheva (Israel National News),https://www.israelnationalnews.com/,right_center
Asharq Al-Awsat,https://aawsat.com/english/,right_center
Asian News International (ANI),https://www.aninews.in,right_center
Atlantic Council,https://www.atlanticcouncil.org,right_center
Ayn Rand Institute,https://newideal.aynrand.org/,right_center
Barron’s,https://www.barrons.com,right_center
Being Libertarian,https://beinglibertarian.com/,right_center
Berlingske,https://www.berlingske.dk/,right_center
Bild,https://www.bild.de/,right_center
Billings Gazette,https://billingsgazette.com/,right_center
Bipartisan Policy Center,https://bipartisanpolicy.org,right_center
BNR NewsRadio,https://bipartisanpolicy.org,right_center
BoomLive,https://www.boomlive.in/,right_center
Boston Herald,https://www.bostonherald.com/,right_center
Breaking Defense,https://breakingdefense.com/,right_center
Breakthrough Institute,https://thebreakthrough.org,right_center
B.T. Denmark,https://www.bt.dk/,right_center
Buenos Aires Times,http://www.batimes.com.ar,right_center
BusinessLIVE,https://www.businesslive.co.za,right_center
Business Standard (India),https://www.businesslive.co.za,right_center
Calgary Herald,https://calgaryherald.com,right_center
California Globe,https://californiaglobe.com/,right_center
California Political Review,http://www.capoliticalreview.com/,right_center
Campaign for Liberty,http://campaignforliberty.org/,right_center
Canadian Jewish News (CJN),https://thecjn.ca/,right_center
Canadian Taxpayers Federation,http://www.taxpayer.com/,right_center
Capitalism Magazine,https://www.capitalismmagazine.com/,right_center
Cato Institute,https://www.cato.org/,right_center
CCN.com,https://www.cato.org/,right_center
Center for the National Interest,http://cftni.org/,right_center
Check Your Fact,https://checkyourfact.com/,right_center
Chicago Tribune,https://www.chicagotribune.com/,right_center
China Digital Times (CDT),https://chinadigitaltimes.net/,right_center
Christianity Today,http://www.christianitytoday.com/,right_center
Colorado Springs Gazette,http://gazette.com/,right_center
Columbia Daily Herald,http://www.columbiadailyherald.com/,right_center
Committee for a Responsible Federal Budget,http://crfb.org/,right_center
Dagens Nyheter,http://crfb.org/,right_center
Daily Herald,https://www.dailyherald.com/,right_center
Daily Mining Gazette,https://www.mininggazette.com/,right_center
Daily Press,http://www.dailypress.com/,right_center
DailyO,http://www.dailypress.com/,right_center
Dallas Morning News,http://www.dallasnews.com/,right_center
de Volkskrant,https://www.volkskrant.nl/,right_center
Deccan Chronicle,https://www.deccanchronicle.com/,right_center
Denver Gazette,https://denvergazette.com/,right_center
Deseret News,https://www.deseret.com,right_center
Desert Sun,http://www.desertsun.com/,right_center
Detroit News,https://www.detroitnews.com/,right_center
Deutschland.de,https://www.deutschland.de/,right_center
Die Presse,https://www.diepresse.com/,right_center
Die Welt,https://www.welt.de/,right_center
Downsizing the Federal Government,https://www.downsizinggovernment.org,right_center
Drudge Report,https://www.drudgereport.com/,right_center
Ecuavisa,https://www.drudgereport.com/,right_center
Edmonton Examiner,https://www.edmontonexaminer.com/,right_center
Edmonton Journal,https://edmontonjournal.com,right_center
Edmonton Sun,https://edmontonsun.com/,right_center
El Mundo,https://edmontonsun.com/,right_center
Entrepreneur Magazine,https://www.entrepreneur.com/,right_center
Ethics and Public Policy Center (EPPC),https://eppc.org/,right_center
Ethnikos Kyrix,https://eppc.org/,right_center
Expressen,https://www.expressen.se/,right_center
Faith Family America,http://www.faithfamilyamerica.com,right_center
FDD’s Long War Journal,https://www.longwarjournal.org,right_center
Financial Express,https://www.financialexpress.com/,right_center
Financial Post,https://business.financialpost.com/,right_center
Firearms News,https://www.firearmsnews.com,right_center
First Post,https://www.firstpost.com/,right_center
Fitch Ratings,https://www.fitchratings.com/,right_center
FitsNews,https://www.fitsnews.com/,right_center
Forbes,https://www.forbes.com,right_center
Foreign Policy Research Institute,https://www.fpri.org/,right_center
Fort Bend Herald,http://www.fbherald.com/,right_center
Fort Worth Star-Telegram,https://www.star-telegram.com/,right_center
Fortnightly Review,https://fortnightlyreview.co.uk/,right_center
Fortune Magazine,http://fortune.com/,right_center
Foundation for Economic Education,https://fee.org/,right_center
Fox Business,https://www.foxbusiness.com/,right_center
Foxillinois.com (WRSP – WCCU),https://foxillinois.com/,right_center
Frankfurter Allgemeine Zeitung (FAZ),https://foxillinois.com/,right_center
Franklin Daily Journal,https://dailyjournal.net/,right_center
Franklin News Foundation,https://www.franklinnews.org/,right_center
Fraser Institute,https://www.fraserinstitute.org/,right_center
Freedom Alliance,https://freedomalliance.org,right_center
Freedom House,https://freedomhouse.org/,right_center
GEO TV (Pakistan),https://freedomhouse.org/,right_center
Göteborgs-Posten,https://www.gp.se/,right_center
Grand Rapids Press,http://www.mlive.com/grand-rapids/#/0,right_center
Greeley Tribune,https://www.greeleytribune.com,right_center
Guns.com,https://www.guns.com/,right_center
Herald-Sun (Australia),https://www.guns.com/,right_center
Het Laatste Nieuws (HLN),https://www.hln.be/,right_center
Hi-Desert Star,https://hidesertstar.com/,right_center
High Point Enterprise,https://hpenews.com/,right_center
The Hindu Business Line,http://www.thehindubusinessline.com/,right_center
HonestReporting,https://honestreporting.com/,right_center
Hoover Institution,https://www.hoover.org/,right_center
Human Progress,http://humanprogress.org/,right_center
Idaho State Journal,https://www.idahostatejournal.com/,right_center
iefimerida.gr,https://www.idahostatejournal.com/,right_center
Il Giornale,https://www.idahostatejournal.com/,right_center
In Homeland Security,https://inhomelandsecurity.com,right_center
India.com,https://www.india.com/,right_center
India Times,https://www.indiatimes.com/,right_center
India Today,https://www.indiatoday.in/,right_center
India TV,https://www.indiatoday.in/,right_center
Inforum (The Forum of Fargo-Moorhead),https://www.inforum.com,right_center
InsideSources,http://www.insidesources.com,right_center
Institute for Humane Studies,https://theihs.org/,right_center
Investor Times,https://investortimes.com/,right_center
Irish Independent,https://www.independent.ie/,right_center
ITV News,https://www.itv.com/news,right_center
The Jerusalem Post,https://www.jpost.com/,right_center
Jewish Breaking News,http://jewishbreakingnews.com,right_center
Jewish Journal,https://jewishjournal.com/,right_center
Jewish News Syndicate (JNS),https://www.jns.org,right_center
Just Facts,https://www.justfacts.com/,right_center
Just Facts Daily,https://www.justfactsdaily.com/,right_center
KABB – Fox 29,https://foxsanantonio.com/,right_center
Kalamazoo News – WWMT,https://wwmt.com/,right_center
KATU2,https://katu.com/,right_center
KATV – Little Rock News,https://foxsanantonio.com/,right_center
KBAK – Bakersfield Now,https://bakersfieldnow.com/,right_center
KLEW TV – Lewiston News,https://www.klewtv.com/,right_center
KMPH – FOX 26,https://kmph.com/,right_center
Knewz,https://knewz.com/,right_center
KOKH – Fox 25,https://okcfox.com/,right_center
KOMO 4 News,https://komonews.com/,right_center
Korea Herald,http://www.koreaherald.com/,right_center
KRXI – Fox 11,https://foxreno.com/,right_center
KSNV – Las Vegas,https://news3lv.com/,right_center
KTUL – Tulsa News,https://ktul.com/,right_center
KUTV Salt Lake City,http://kutv.com/,right_center
KWNB – NTV ABC,https://nebraska.tv/,right_center
Laredo Morning Times,https://www.lmtonline.com,right_center
Las Vegas Review-Journal,http://www.reviewjournal.com/,right_center
Learn Liberty,https://www.learnliberty.org/,right_center
Le Figaro,https://www.lefigaro.fr/,right_center
Leicester Mercury,https://www.leicestermercury.co.uk/,right_center
Lexington Institute,https://www.lexingtoninstitute.org/,right_center
Libertarianism.org,https://www.libertarianism.org,right_center
ListVerse,https://listverse.com/,right_center
Leading Britain’s Conversation (LBC),https://www.lbc.co.uk/,right_center
London Evening Standard,https://www.standard.co.uk/,right_center
London Free Press,https://lfpress.com,right_center
Los Angeles Daily News,http://www.dailynews.com/,right_center
Lubbock Avalanche-Journal,https://www.lubbockonline.com/,right_center
Mackinac Center for Public Policy,https://www.mackinac.org/,right_center
Malaysia Today,https://www.malaysia-today.net/,right_center
Manchester Union Leader,https://www.unionleader.com/,right_center
The Manila Times,https://www.manilatimes.net,right_center
Marginal Revolution,https://marginalrevolution.com/,right_center
MarketWatch,https://www.marketwatch.com/,right_center
Media Entertainment Arts WorldWide (meaww.com),https://meaww.com/,right_center
Mercatus Center,https://www.mercatus.org,right_center
Metabunk,https://www.metabunk.org/,right_center
Montreal Gazette,https://montrealgazette.com/,right_center
Mountain Democrat,https://www.mtdemocrat.com,right_center
MyNorthwest,https://mynorthwest.com/,right_center
National Affairs Magazine,https://www.nationalaffairs.com,right_center
National Interest,https://nationalinterest.org/,right_center
National Post,https://nationalpost.com,right_center
Netherlands Radio and Television Association (NOS),https://nos.nl,right_center
(New York) Observer,http://observer.com,right_center
New York Post,https://nypost.com/,right_center
News.com.au,https://nypost.com/,right_center
News-Gazette,http://www.news-gazette.com/,right_center
NHK (Nippon Hoso Kyokai),https://www2.nhk.or.jp/,right_center
Nikkei Asian Review,https://asia.nikkei.com,right_center
NJ1015.com,https://nj1015.com/,right_center
Northwest Arkansas Democrat-Gazette,https://www.nwaonline.com/,right_center
Now Entertainment,https://www.nowentertainment.net/,right_center
Odessa American,https://www.oaoa.com/,right_center
Omaha World-Herald,https://www.omaha.com/,right_center
Open Doors,https://www.opendoorsusa.org,right_center
Orange County Register,https://www.ocregister.com/,right_center
Oregonian,https://www.oregonlive.com,right_center
Ottawa Citizen,https://ottawacitizen.com,right_center
Ottawa Sun,https://ottawasun.com/,right_center
Pacific Research Institute,https://www.pacificresearch.org/,right_center
Parkersburg News and Sentinel,https://www.newsandsentinel.com/,right_center
Peninsula Daily News,https://www.peninsuladailynews.com/,right_center
Pittsburgh Post-Gazette,http://www.post-gazette.com/,right_center
Pittsburgh Tribune Review,https://triblive.com/,right_center
PolicyEd,https://www.policyed.org/,right_center
Politisite,https://politisite.com/,right_center
Post-Bulletin,http://www.postbulletin.com/,right_center
R Street Institute,https://www.rstreet.org/,right_center
Rasmussen Reports,http://www.rasmussenreports.com/,right_center
RealClearDefense,https://www.realcleardefense.com/,right_center
Real Clear Investigations,https://www.realclearinvestigations.com/,right_center
RealClearMarkets,https://www.realclearmarkets.com/,right_center
Real Clear Policy,https://www.realclearpolicy.com/,right_center
Real Clear Politics,https://www.realclearpolitics.com,right_center
RealClearReligion,https://www.realclearreligion.org,right_center
Reason,https://reason.com/,right_center
Red River Valley News,https://www.valleynewslive.com/,right_center
Regina Leader-Post,https://leaderpost.com,right_center
Regulation Magazine,http://www.cato.org/regulation/,right_center
Remington Research Group,https://remingtonresearchgroup.com,right_center
Republic World,http://www.republicworld.com/,right_center
Richmond Times-Dispatch,https://www.richmond.com/,right_center
Salem Radio Network News (SRN News),https://www.srnnews.com/,right_center
San Bernardino Sun,https://www.sbsun.com,right_center
Saskatoon StarPhoenix,https://thestarphoenix.com,right_center
Savannah Morning News,https://www.savannahnow.com/,right_center
Scope Ratings,https://www.scoperatings.com/,right_center
SOFREP,https://sofrep.com/,right_center
St. Paul Pioneer Press,https://www.twincities.com/,right_center
